date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:54:01	29702/29702	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2018:24:00%20GMT	http://florentpetitfrere.com/fashion/editorial/index.php	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/fashion/editorial/index.html	(from http://florentpetitfrere.com/)
23:54:04	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Tue,%2002%20Nov%202021%2017:39:06%20GMT	https://www.google-analytics.com/analytics.js	E:/current%20projects/14th%20july/main%20site/www.google-analytics.com/analytics.js	(from http://florentpetitfrere.com/)
23:54:06	25539/25539	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2018:24:04%20GMT	http://florentpetitfrere.com/fashion/commissioned/index.php	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/fashion/commissioned/index.html	(from http://florentpetitfrere.com/)
23:54:33	210646/210646	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Sep%202017%2012:15:38%20GMT	http://florentpetitfrere.com/img/homepage/02-accueil-fashion.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/homepage/02-accueil-fashion.jpg	(from http://florentpetitfrere.com/)
23:54:35	21614/21614	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2018:24:34%20GMT	http://florentpetitfrere.com/fashion/portrait/index.php	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/fashion/portrait/index.html	(from http://florentpetitfrere.com/)
23:54:52	26817/26817	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2018:24:50%20GMT	http://florentpetitfrere.com/documentary/index.php	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/documentary/index.html	(from http://florentpetitfrere.com/)
23:55:07	22622/22622	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2018:25:05%20GMT	http://florentpetitfrere.com/testshoot/index.php	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/testshoot/index.html	(from http://florentpetitfrere.com/)
23:55:08	20642/20642	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2018:25:07%20GMT	http://florentpetitfrere.com/about.php	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/about.html	(from http://florentpetitfrere.com/)
23:55:10	20547/20547	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2018:25:08%20GMT	http://florentpetitfrere.com/contact.php	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/contact.html	(from http://florentpetitfrere.com/)
23:55:18	48736/48736	---M--	200	added ('OK')	audio/mpeg	date:Wed,%2005%20Jul%202017%2010:17:52%20GMT	http://florentpetitfrere.com/audio/slider.mp3	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/audio/slider.mp3	(from http://florentpetitfrere.com/)
23:55:24	9316/9316	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202022%2003:42:26%20GMT	http://browser-update.org/update.min.js	E:/current%20projects/14th%20july/main%20site/browser-update.org/update.min.js	(from http://florentpetitfrere.com/)
23:55:26	222598/222598	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Sep%202017%2011:44:30%20GMT	http://florentpetitfrere.com/img/homepage/01-accueil-testshoot.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/homepage/01-accueil-testshoot.jpg	(from http://florentpetitfrere.com/)
23:55:29	47959/47959	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Jul%202017%2010:17:54%20GMT	http://florentpetitfrere.com/js/slick.min.js	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/js/slick.min.js	(from http://florentpetitfrere.com/)
23:55:31	132787/132787	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Jul%202017%2010:17:54%20GMT	http://florentpetitfrere.com/js/jquery-3.1.1.min.js	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/js/jquery-3.1.1.min.js	(from http://florentpetitfrere.com/)
23:55:31	40119/40119	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Jul%202017%2010:17:54%20GMT	http://florentpetitfrere.com/js/ftscroller.min.js	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/js/ftscroller.min.js	(from http://florentpetitfrere.com/)
23:55:32	18411/18411	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Sep%202017%2008:49:45%20GMT	http://florentpetitfrere.com/js/script.js	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/js/script.js	(from http://florentpetitfrere.com/)
23:55:33	812/812	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Jul%202017%2010:17:54%20GMT	http://florentpetitfrere.com/js/jquery.jigowatt.min.js	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/js/jquery.jigowatt.min.js	(from http://florentpetitfrere.com/)
23:55:35	12320/12320	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Jul%202017%2010:17:54%20GMT	http://florentpetitfrere.com/js/pace.min.js	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/js/pace.min.js	(from http://florentpetitfrere.com/)
23:55:36	1234/1234	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jul%202017%2010:17:53%20GMT	http://florentpetitfrere.com/img/next-icone-white3.png	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/next-icone-white3.png	(from http://florentpetitfrere.com/css/style.css)
23:55:36	103683/103683	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2005%20Jul%202017%2010:17:54%20GMT	http://florentpetitfrere.com/js/tweenmax.min.js	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/js/tweenmax.min.js	(from http://florentpetitfrere.com/)
23:55:37	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jul%202017%2010:17:53%20GMT	http://florentpetitfrere.com/img/prev-icone-white3.png	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/prev-icone-white3.png	(from http://florentpetitfrere.com/css/style.css)
23:55:37	1316/1316	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jul%202017%2010:17:53%20GMT	http://florentpetitfrere.com/img/next-icone-black2.png	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/next-icone-black2.png	(from http://florentpetitfrere.com/css/style.css)
23:55:38	1295/1295	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jul%202017%2010:17:53%20GMT	http://florentpetitfrere.com/img/prev-icone-black2.png	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/prev-icone-black2.png	(from http://florentpetitfrere.com/css/style.css)
